,objectid,energiomraadeid,bygningsomraadeid,har_grunnvarme,har_fjernvarme,har_adresse,bygning_id,bygningstype_navn,profet_bygningstype,profet_bygningsstandard,bruksareal_totalt,bebygd_areal,antall_etasjer,x,y,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi_liste,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,scenario_navn
45,70,mindreBygg,P3,,,Østmarkveien 19,4374167,Veksthus,Hus,TEK10/TEK17,135,0,1,10.451853,63.451247,True,True,False,False,False,True,0,0,False,[1.58168714 1.54747684 1.51995385 ... 1.93645536 1.73944909 1.68663651],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[1.38185644 1.41826434 1.42867187 ... 1.57342308 1.4342184  1.45917153],[0.1998307  0.1292125  0.09128198 ... 0.36303228 0.30523069 0.22746498],[0.56219625 0.43764188 0.39340125 ... 0.96580687 0.86099062 0.6833475 ],[0.45191061 0.44213624 0.43427253 ... 0.55327296 0.49698546 0.48189615],"[-1.12977653 -1.1053406  -1.08568132 ... -1.3831824  -1.24246364
 -1.20474037]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],104.0,62400.0,[1.01410686 0.87977812 0.82767377 ... 1.51907984 1.35797608 1.16524364],-5700.0,-6.0,-8.0,11634.077513871,8310.055367050714,0,5404.8322368045,3324.0221468202863,0.0,14443.242475654979,0.5468265045,0.3905903603571429,0,0.6214106295,0.15623614414285714,0.0,6.652606275,0.3938484195,0.28132029964285715,0,0.5057043705,0.11252811985714284,0.0,8.784453375,Mer bergvarme og solceller,Oppgradert bygningsmasse
46,76,tirilltoppenBarnehage,P3,,,Østmarkveien 26G,5384266,Barnehage,Barnehage,TEK10/TEK17,1250,810,3,10.444673,63.451399,True,False,False,False,False,True,0,0,False,"[10.31328525 10.76855725 10.82388625 ...  9.195245    8.31729963
  9.285559  ]",[6.23640562 6.33458237 6.32080875 ... 5.35781225 5.5149065  5.65143212],[8.37322525 8.92443625 8.96195362 ... 7.52530675 6.79243087 7.43262963],[1.94006    1.844121   1.86193263 ... 1.66993825 1.52486875 1.85292937],[6.23640562 6.33458237 6.32080875 ... 5.35781225 5.5149065  5.65143212],[2.94665293 3.07673064 3.09253893 ... 2.62721286 2.37637132 2.65301686],"[-7.36663232 -7.69182661 -7.73134732 ... -6.56803214 -5.9409283
 -6.63254214]",[0. 0. 0. ... 0. 0. 0.],0,0,783.0,469800.0,[9.18305855 9.41131302 9.41334768 ... 7.98502511 7.89127782 8.30444898],123600.0,6.0,23.0,92280.4944425,62600.54097785714,0,93915.79223737499,25040.216391142854,4639.737073499999,0.0,3.558501125,2.541786517857143,0,5.259333625,1.0167146071428568,0.0,0.0,7.8277248749999995,5.591232053571428,0,21.15572,2.2364928214285715,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
47,77,østmarkaPsykiatriske,P3,,,Østmarkveien 41,5565229,Sykehus,Sykehus,TEK10/TEK17,4265,3260,2,10.453051,63.454048,False,True,False,False,False,False,0,0,True,"[-60.30765552 -62.06799494 -58.14624394 ...  18.20379081  15.71047698
  15.19787137]","[42.01313229 41.4382508  41.31269006 ... 46.12228023 44.86144728
 43.73454685]","[33.64026939 34.18731023 36.45399737 ... 30.8233337  30.05194533
 30.4981475 ]",[6.05207509 5.74469483 5.3997587  ... 7.38045711 6.65853165 6.69972387],"[42.01313229 41.4382508  41.31269006 ... 46.12228023 44.86144728
 43.73454685]",0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,"[-18.29452323 -20.62974413 -16.83355388 ...  64.32607104  60.57192426
  58.93241822]",419800.0,-104.0,-125.0,212852.597113834,0.0,0,586220.317875573,0.0,0.0,379237.98845560395,16.9336506545,0.0,0,59.285303242,0.0,0.0,180.30942314,23.632908361,0.0,0,91.304112607,0.0,0.0,239.87900216,Mer bergvarme og solceller,Oppgradert bygningsmasse
48,82,sikkerhetsbygg,P3,,,Østmarkveien 35,5837684,Annen primærhelsebygning,Sykehus,TEK10/TEK17,6090,5000,2,10.456097,63.453231,True,False,False,False,False,True,0,0,True,"[-73.32324083 -62.98102911 -54.23695793 ...  54.55125113  50.41894603
  36.11489722]","[59.99061562 59.16974148 58.99045309 ... 65.85807423 64.05772894
 62.4486261 ]","[48.03499193 48.81611238 52.0527184  ... 44.01268517 42.91121854
 43.54835129]","[ 8.64176725  8.20285851  7.71032367 ... 10.53856595  9.50772749
  9.56654593]","[59.99061562 59.16974148 58.99045309 ... 65.85807423 64.05772894
 62.4486261 ]","[-20.94949738 -17.99457975 -15.4962737  ...  15.58607175  14.40541315
  10.31854206]","[ 52.37374345  44.98644936  38.74068424 ... -38.96517937 -36.01353288
 -25.79635516]",[0. 0. 0. ... 0. 0. 0.],0,0,3048.0,1828800.0,"[39.04111824 41.17516173 43.4941794  ... 81.44414598 78.4631421
 72.76716816]",934400.0,92.0,140.0,302577.301388804,205283.20307394926,0,837064.885313538,82113.28122957973,15180.817085275,0.0,24.179585576999997,17.271132554999998,0,84.65357485199999,6.908453022,0.0,0.0,33.745465866,24.10390419,0,130.373281542,9.641561676000002,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
49,83,mindreBygg,P3,,,Østmarkveien 26,6097270,Annen kontorbygning,Kontor,TEK10/TEK17,120,0,2,10.445702,63.451828,False,False,False,False,False,False,0,0,False,[0.91748878 0.94077516 0.99647178 ... 0.87726092 0.84039544 0.90148032],[1.34253816 1.33827948 1.34876592 ... 1.40038992 1.38175044 1.35737304],[0.816547   0.83937674 0.90775292 ... 0.7616504  0.73514429 0.7923088 ],[0.10094178 0.10139842 0.08871886 ... 0.11561052 0.10525115 0.10917152],[1.34253816 1.33827948 1.34876592 ... 1.40038992 1.38175044 1.35737304],0,0,0,0,0,0.0,0.0,[2.26002694 2.27905464 2.3452377  ... 2.27765084 2.22214588 2.25885336],27500.0,2.0,4.0,6552.381452616,0.0,0,20950.723185552,0.0,0.0,0.0,0.25075264799999997,0.0,0,1.45930368,0.0,0.0,0.0,0.43041648,0.0,0,3.4599718800000003,0.0,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
50,84,mindreBygg,P3,,,Østmarkveien 22C,6098753,Bo- og behandlingssenter,Sykehjem,TEK10/TEK17,236,130,2,10.448496,63.451588,False,False,False,False,False,False,0,0,False,[3.03860743 3.08287381 3.2626975  ... 3.28050363 3.10988134 3.08043229],[2.09292647 2.05816355 2.06382979 ... 2.37063694 2.26206481 2.15016603],[2.43854014 2.51886741 2.70074499 ... 2.53392388 2.46478905 2.43647792],[0.60006729 0.56400639 0.56195251 ... 0.74657975 0.64509229 0.64395437],[2.09292647 2.05816355 2.06382979 ... 2.37063694 2.26206481 2.15016603],0,0,0,0,0,0.0,0.0,[5.1315339  5.14103736 5.32652729 ... 5.65114057 5.37194615 5.23059832],48300.0,5.0,6.0,24195.2333564984,0.0,0,24065.8839309316,0.0,0.0,0.0,1.8214993063999998,0.0,0,3.0697917120000002,0.0,0.0,0.0,2.7389749596,0.0,0,3.379687088,0.0,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
51,85,mindreBygg,P3,,,Østmarkveien 22G,6098755,Bo- og behandlingssenter,Sykehjem,TEK10/TEK17,184,210,1,10.448594,63.451369,True,True,False,False,False,True,0,0,False,[2.36908376 2.40359653 2.54379805 ... 2.55768079 2.42465325 2.40169297],[1.63177318 1.60466989 1.60908764 ... 1.84829321 1.76364375 1.67640063],[1.90123468 1.96386273 2.10566558 ... 1.97560167 1.92169994 1.89962686],[0.46784907 0.4397338  0.43813246 ... 0.58207912 0.50295331 0.50206612],[1.63177318 1.60466989 1.60908764 ... 1.84829321 1.76364375 1.67640063],[0.67688107 0.68674186 0.72679944 ... 0.73076594 0.69275807 0.68619799],"[-1.69220268 -1.71685466 -1.81699861 ... -1.82691485 -1.73189518
 -1.71549498]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],160.0,96000.0,[2.30865425 2.29141175 2.33588708 ... 2.57905915 2.45640182 2.36259862],2400.0,-8.0,-10.0,18864.0802440496,12799.60268123943,0,18763.2315393704,5119.841072495772,944.6364903143996,22467.26607324108,1.4201520016,1.0143942868571427,0,2.393396928,0.40575771474285727,0.0,10.348498650000002,2.1354720024000002,1.5253371445714288,0,2.635010272,0.6101348578285715,0.0,13.66470525,Mer bergvarme og solceller,Oppgradert bygningsmasse
52,86,mindreBygg,P3,,,Østmarkveien 22A,6098758,Bo- og behandlingssenter,Sykehjem,TEK10/TEK17,310,190,2,10.448912,63.451476,True,True,False,False,False,True,0,0,False,[3.99139111 4.04953763 4.28574671 ... 4.30913612 4.08501362 4.04633055],[2.74918307 2.70351992 2.71096286 ... 3.11397226 2.97135632 2.82437063],[3.20316713 3.30868177 3.54758876 ... 3.32845934 3.23764663 3.20045829],[0.78822398 0.74085586 0.73815796 ... 0.98067678 0.84736699 0.84587226],[2.74918307 2.70351992 2.71096286 ... 3.11397226 2.97135632 2.82437063],[1.14039746 1.15701075 1.22449906 ... 1.23118175 1.16714675 1.15609444],"[-2.85099365 -2.89252688 -3.06124765 ... -3.07795437 -2.91786687
 -2.89023611]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],270.0,162000.0,[3.88958054 3.86053067 3.93546193 ... 4.34515401 4.13850307 3.98046507],21500.0,-5.0,-7.0,31781.874324214,21564.547995566427,0,31611.966180461004,8625.81919822657,1591.5071304210003,20327.52644721812,2.392647394,1.709033852857143,0,4.03235352,0.683613541142857,0.0,9.362927350000001,3.597806091,2.5698614935714286,0,4.43941948,1.0279445974285712,0.0,12.363304750000001,Mer bergvarme og solceller,Oppgradert bygningsmasse
53,183,ngu,P3,,,Leiv Eirikssons vei 39,2981000,Annen kontorbygning,Kontor,TEK10/TEK17,12909,0,5,10.446489,63.454828,True,True,False,False,False,True,0,0,True,"[-51.30114492 -48.79611216 -32.80454827 ... -65.6286561  -79.59446097
 -73.02325458]","[144.42354256 143.96541506 145.09349384 ... 150.64694564 148.64180358
 146.01940478]","[87.84004309 90.29595324 97.6515208  ... 81.93454221 79.08314678
 85.23261873]","[10.85881198 10.9079346   9.54393093 ... 12.43680169 11.32239225
 11.74412669]","[144.42354256 143.96541506 145.09349384 ... 150.64694564 148.64180358
 146.01940478]","[-14.65746998 -13.94174633  -9.37272808 ... -18.7510446  -22.74127456
 -20.86378702]","[36.64367494 34.85436583 23.43182019 ... 46.8776115  56.85318641
 52.15946755]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],3058.0,1834800.0,"[129.76607258 130.02366873 135.72076577 ... 131.89590104 125.90052902
 125.15561776]",1850700.0,0.0,139.0,236075.8652348338,168676.17635411915,0,2253774.0466857566,67470.47054164765,70.78166093300034,335699.2542148834,26.9747161086,19.267654363285715,0,156.984593376,7.7070617453142845,0.0,164.58959767380003,43.697947164,31.212819402857143,0,372.206474991,12.485127761142856,0.0,220.4986186728,Mer bergvarme og solceller,Oppgradert bygningsmasse
54,184,ringveVGS,P3,,,Olav Engelbrektssons allé 19,2987689,Videregående skole,Skole,TEK10/TEK17,7500,0,5,10.445571,63.45035,False,True,False,False,False,False,0,0,False,"[63.712152   61.85096925 66.99081525 ... 57.31923525 55.58109
 53.80579875]","[31.014759   31.33551825 32.2090095  ... 36.2648715  35.6433165
 36.264057  ]","[53.428518   51.59254275 57.48135675 ... 45.68537925 44.9084595
 43.34700975]",[10.283634  10.2584265  9.5094585 ... 11.633856  10.6726305 10.458789 ],"[31.014759   31.33551825 32.2090095  ... 36.2648715  35.6433165
 36.264057  ]",0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,"[94.726911   93.1864875  99.19982475 ... 93.58410675 91.2244065
 90.06985575]",702500.0,-51.0,-6.0,436869.992163,0.0,0,460632.24127124995,0.0,0.0,195037.91204675997,19.079961,0.0,0,25.1733375,0.0,0.0,95.62491150000001,37.0850265,0.0,0,84.68264325,0.0,0.0,128.107494,Mer bergvarme og solceller,Oppgradert bygningsmasse
55,185,nidarosDPS,P3,,,Østmarkveien 29,2987673,Sykehus,Sykehus,TEK10/TEK17,4305,0,4,10.450984,63.452194,False,False,False,False,False,False,0,0,True,"[ -91.43539438  -87.89348609  -83.25371164 ... -113.23790869 -113.64522781
 -111.05326231]","[42.40715932 41.82688622 41.70014788 ... 46.55484558 45.2821877
 44.14471845]","[33.95577016 34.50794151 36.79588714 ... 31.11241538 30.33379242
 30.78417936]",[6.10883547 5.79857239 5.45040122 ... 7.44967593 6.72097978 6.76255833],"[42.40715932 41.82688622 41.70014788 ... 46.55484558 45.2821877
 44.14471845]",0,0,0,0,0,0.0,0.0,"[-49.02823506 -46.06659988 -41.55356377 ... -66.68306311 -68.36304011
 -66.90854386]",-7000.0,61.0,15.0,598745.780052742,0.0,0,591718.280997501,0.0,0.0,0.0,0.9924656664999993,0.0,0,59.841320153999995,0.0,0.0,0.0,77.545446543,0.0,0,92.160423159,0.0,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
56,193,mindreBygg,E,,,Østmarkveien 26F,2984054,Bo- og behandlingssenter,Sykehjem,TEK10/TEK17,352,0,2,10.445739,63.451703,False,False,False,False,False,False,0,0,False,[4.53216023 4.59818466 4.86639627 ... 4.89295456 4.63846708 4.59454308],[3.12165304 3.06980326 3.07825461 ... 3.53586527 3.37392718 3.2070273 ],[3.63714461 3.75695478 4.02822981 ... 3.77941189 3.67629553 3.63406877],[0.89501562 0.84122988 0.83816645 ... 1.11354267 0.96217155 0.96047431],[3.12165304 3.06980326 3.07825461 ... 3.53586527 3.37392718 3.2070273 ],0,0,0,0,0,0.0,0.0,[7.65381327 7.66798792 7.94465088 ... 8.42881984 8.01239426 7.80157037],72000.0,7.0,9.0,36087.8056842688,0.0,0,35894.877727491206,0.0,0.0,0.0,2.7168125248,0.0,0,4.578672384,0.0,0.0,0.0,4.0852507872,0.0,0,5.040889216,0.0,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
57,196,nidarosDPS,E,,,Østmarkveien 49,4811105,Sykehus,Sykehus,TEK10/TEK17,6750,0,5,10.452927,63.454629,False,True,False,False,False,False,0,0,True,"[52.81906805 63.19836675 56.23982495 ... 50.46320937 38.09981703
 48.8711915 ]","[66.49206165 65.58222577 65.38350712 ... 72.99540248 70.99994587
 69.2164575 ]","[53.2407546  54.1065285  57.6938997  ... 48.78253282 47.56169543
 48.26787705]","[ 9.57831345  9.09183825  8.54592525 ... 11.68067655 10.5381216
 10.60331445]","[66.49206165 65.58222577 65.38350712 ... 72.99540248 70.99994587
 69.2164575 ]",0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],0.0,0.0,"[119.3111297  128.78059253 121.62333207 ... 123.45861185 109.0997629
 118.087649  ]",1096300.0,36.0,73.0,325605.72814029997,0.0,0,927781.27682535,0.0,0.0,157046.40626229002,16.800033275,0.0,0,93.8278539,0.0,0.0,74.66801265,27.40260995,0.0,0,144.50240565000001,0.0,0.0,99.3363966,Mer bergvarme og solceller,Oppgradert bygningsmasse
58,200,høyBlokk,E,,,Harry Borthens Vei 13,2987239,Stort frittliggende boligbygg på 5 etg. el. mer,Hus,TEK10/TEK17,3725,0,12,10.447886,63.454105,True,True,False,False,False,True,0,0,False,"[43.64284873 42.69889797 41.93946732 ... 53.43182391 47.99591017
 46.53867416]","[15.51245221 12.07567408 10.85496029 ... 26.64911563 23.75696342
 18.85532904]","[38.12900166 39.1335902  39.42076088 ... 43.4148221  39.573804
 40.26232555]","[ 5.51384706  3.56530776  2.51870643 ... 10.0170018   8.42210617
  6.2763486 ]","[15.51245221 12.07567408 10.85496029 ... 26.64911563 23.75696342
 18.85532904]","[12.46938535 12.19968513 11.98270495 ... 15.2662354  13.71311719
 13.29676404]","[-31.17346338 -30.49921283 -29.95676237 ... -38.1655885  -34.28279298
 -33.24191011]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],2866.0,1719600.0,"[27.98183756 24.27535922 22.83766524 ... 41.91535103 37.47008061
 32.15209309]",207600.0,6.0,-3.0,321014.36103088496,229295.97216491788,0,149133.3339414575,91718.38886596714,0.0,33210.542112231364,15.0883609575,10.777400683928573,0,17.1463303325,4.310960273571428,0.0,15.296887885416668,10.8672989825,7.7623564160714285,0,13.953694667499999,3.104942566428571,0.0,20.198820260416667,Mer bergvarme og solceller,Oppgradert bygningsmasse
59,204,sjømennenesAldershjem,E,,,Sjømannsveien 21A,2987440,Annen bygning for bofellesskap,Sykehjem,TEK10/TEK17,2232,0,5,10.442713,63.450953,False,False,False,False,False,False,0,0,False,"[28.73801601 29.15667091 30.85737634 ... 31.02578007 29.41209809
 29.13357997]","[19.79411814 19.46534342 19.51893263 ... 22.42060026 21.39376553
 20.33546854]","[23.06280335 23.82250874 25.54263905 ... 23.96490722 23.31105576
 23.04329969]",[5.67521266 5.33416216 5.31473729 ... 7.06087285 6.10104232 6.09028029],"[19.79411814 19.46534342 19.51893263 ... 22.42060026 21.39376553
 20.33546854]",0,0,0,0,0,0.0,0.0,"[48.53213415 48.62201433 50.37630897 ... 53.44638033 50.80586362
 49.46904851]",456400.0,46.0,58.0,228829.4951343408,0.0,0,227606.15649931922,0.0,0.0,0.0,17.227061236799997,0.0,0,29.032945344,0.0,0.0,0.0,25.904203855200002,0.0,0,31.963820255999998,0.0,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
60,205,mindreBygg,E,,,Østmarkveien 28U,2987456,Barnehage,Barnehage,TEK10/TEK17,410,0,2,10.444561,63.451796,True,False,False,False,False,True,0,0,False,[3.38275756 3.53208678 3.55023469 ... 3.01604036 2.72807428 3.04566335],[2.04554104 2.07774302 2.07322527 ... 1.75736242 1.80888933 1.85366974],[2.74641788 2.92721509 2.93952079 ... 2.46830061 2.22791733 2.43790252],[0.63633968 0.60487169 0.6107139  ... 0.54773975 0.50015695 0.60776083],[2.04554104 2.07774302 2.07322527 ... 1.75736242 1.80888933 1.85366974],[0.96650216 1.00916765 1.01435277 ... 0.86172582 0.77944979 0.87018953],"[-2.4162554  -2.52291913 -2.53588192 ... -2.15431454 -1.94862448
 -2.17547382]",[0. 0. 0. ... 0. 0. 0.],0,0,257.0,154200.0,[3.01204321 3.08691067 3.08757804 ... 2.61908824 2.58833913 2.72385927],40500.0,2.0,8.0,30268.00217714,20532.97744073714,0,30804.379853859,8213.190976294856,1521.8337601079998,0.0,1.167188369,0.8337059778571428,0,1.725061429,0.33348239114285716,0.0,0.0,2.567493759,1.8339241135714286,0,6.93907616,0.7335696454285714,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
61,207,nidarosDPS,E,,,Østmarkveien 39,2987668,Sykehus,Sykehus,TEK10/TEK17,1615,0,4,10.454588,63.45375,True,True,False,False,False,True,0,0,True,"[-47.96995631 -47.87920559 -47.15150855 ... -41.53361731 -45.09908082
 -45.91452233]","[15.90884142 15.69115476 15.64360948 ... 17.46482593 16.98739446
 16.56067835]","[12.73834351 12.94548793 13.80379971 ... 11.67167267 11.37957602
 11.54853651]",[2.29170018 2.17530648 2.04469175 ... 2.79471002 2.52134317 2.53694116],"[15.90884142 15.69115476 15.64360948 ... 17.46482593 16.98739446
 16.56067835]","[-13.7057018  -13.67977302 -13.47185959 ... -11.8667478  -12.88545166
 -13.11843495]","[34.26425451 34.19943256 33.67964896 ... 29.66686951 32.21362915
 32.79608738]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],1793.0,1075800.0,[2.20313961 2.01138174 2.1717499  ... 5.59807812 4.1019428  3.4422434 ],118400.0,2.0,1.0,198158.94060050597,141550.07389323605,0,221980.261047843,56620.02955729443,11.162850024500003,46968.50853955525,6.4121561095,4.580111506785714,0,22.449182821999997,1.8320446027142854,0.0,22.33126674625,14.051079249,10.036485177857143,0,34.573538537,4.014594071142858,0.0,29.708940835,Mer bergvarme og solceller,Oppgradert bygningsmasse
62,208,nidarosDPS,E,,,Østmarkveien 33,2987670,Sykehus,Sykehus,TEK10/TEK17,1595,0,4,10.454744,63.452869,True,True,False,False,False,True,0,0,False,"[14.84391312 14.93354    15.6522253  ... 14.28723244 13.72877158
 13.91104451]","[15.7118279  15.49683705 15.44988057 ... 17.24854325 16.77702425
 16.35559255]","[12.58059312 12.78517229 13.63285482 ... 11.52713183 11.23865247
 11.40552058]",[2.26331999 2.1483677  2.01937049 ... 2.76010061 2.4901191  2.50552393],"[15.7118279  15.49683705 15.44988057 ... 17.24854325 16.77702425
 16.35559255]",[4.24111803 4.26672571 4.47206437 ... 4.08206641 3.92250617 3.97458415],"[-10.60279508 -10.66681428 -11.18016093 ... -10.20516603  -9.80626541
  -9.93646036]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],944.0,566400.0,"[19.95294593 19.76356277 19.92194494 ... 21.33060966 20.69953041
 20.3301767 ]",208600.0,2.0,7.0,111240.197982782,75487.40262655429,0,219231.279486879,30194.96105062171,5557.834305606001,46386.85518302825,6.332748603500001,4.5233918596428575,0,22.171174366,1.8093567438571432,0.0,22.05471855125,8.838098203,6.312927287857143,0,34.145383261,2.5251709151428567,0.0,29.341028255,Mer bergvarme og solceller,Oppgradert bygningsmasse
63,209,nidarosDPS,E,,,Østmarkveien 31,2987671,Sykehus,Sykehus,TEK10/TEK17,1595,0,4,10.45264,63.452522,False,False,False,False,False,False,0,0,False,"[14.84391312 14.93354    15.6522253  ... 14.28723244 13.72877158
 13.91104451]","[15.7118279  15.49683705 15.44988057 ... 17.24854325 16.77702425
 16.35559255]","[12.58059312 12.78517229 13.63285482 ... 11.52713183 11.23865247
 11.40552058]",[2.26331999 2.1483677  2.01937049 ... 2.76010061 2.4901191  2.50552393],"[15.7118279  15.49683705 15.44988057 ... 17.24854325 16.77702425
 16.35559255]",0,0,0,0,0,0.0,0.0,"[30.55574102 30.43037705 31.10210588 ... 31.53577569 30.50579583
 30.26663706]",330500.0,29.0,43.0,111240.197982782,0.0,0,219231.279486879,0.0,0.0,0.0,6.332748603500001,0.0,0,22.171174366,0.0,0.0,0.0,8.838098203,0.0,0,34.145383261,0.0,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
64,210,nidarosDPS,E,,,Østmarkveien 43,2987672,Sykehus,Sykehus,TEK10/TEK17,1495,0,4,10.451577,63.453305,True,True,False,False,False,True,0,0,True,"[ -5.08673974  -7.0027321   -4.32910544 ... -24.60851881 -15.13196645
 -14.96112129]","[14.72676032 14.52524852 14.48123602 ... 16.16712988 15.7251732
 15.33016355]","[11.7918412  11.98359409 12.77813038 ... 10.80442764 10.53403476
 10.69044092]",[2.12141905 2.0136738  1.89276419 ... 2.58705355 2.33399878 2.34843779],"[14.72676032 14.52524852 14.48123602 ... 16.16712988 15.7251732
 15.33016355]","[-1.45335421 -2.0007806  -1.23688727 ... -7.03100537 -4.32341899
 -4.27460608]","[ 3.63338553  5.0019515   3.09221817 ... 17.57751344 10.80854747
 10.68651521]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],402.0,241200.0,"[13.27340611 12.52446792 13.24434875 ...  9.13612451 11.40175421
 11.05555747]",154300.0,1.0,4.0,27006.109100777998,19299.830947715003,0,205486.37168205902,7719.932379086001,13.65422602300006,43478.58840039325,2.9357110735000003,2.096936481071429,0,20.781132086,0.8387745924285714,0.0,20.67197757625,1.7160145369999995,1.225724669285714,0,32.004606881,0.4902898677142855,0.0,27.501465355,Mer bergvarme og solceller,Oppgradert bygningsmasse
65,211,nidarosDPS,E,,,Østmarkveien 23,2987675,Sykehus,Sykehus,TEK10/TEK17,1680,0,6,10.449077,63.452271,True,True,False,False,False,True,0,0,False,"[15.63496805 15.72937128 16.48635643 ... 15.048621   14.4603989
 14.65238544]","[16.54913534 16.3226873  16.27322844 ... 18.16774462 17.67109764
 17.2272072 ]","[13.25103226 13.46651376 14.35937059 ... 12.14143039 11.83757753
 12.01333829]",[2.38393579 2.26285752 2.12698584 ... 2.90719061 2.62282138 2.63904715],"[16.54913534 16.3226873  16.27322844 ... 18.16774462 17.67109764
 17.2272072 ]",[4.46713373 4.49410608 4.71038755 ... 4.299606   4.13154254 4.18639584],"[-11.16783432 -11.2352652  -11.77596888 ... -10.749015   -10.32885636
 -10.4659896 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],994.0,596400.0,"[21.01626907 20.81679338 20.98361599 ... 22.46735062 21.80264018
 21.41360304]",236000.0,10.0,18.0,117168.359003808,79510.24226495999,0,230914.45112097598,31804.096905984,5854.019832864001,32572.587965512,6.670230504,4.76445036,0,23.352710304,1.9057801440000004,0.0,15.48669892,9.309094032,6.64935288,0,35.965043184,2.6597411520000005,0.0,20.60310448,Mer bergvarme og solceller,Oppgradert bygningsmasse
66,221,mindreBygg,E,,,Østmarkveien 19,2987687,Veksthus,Hus,TEK10/TEK17,295,0,1,10.451696,63.451311,True,False,False,False,False,True,0,0,False,[3.4562793  3.38152346 3.32138063 ... 4.23151357 3.80101839 3.68561312],[1.22850293 0.95632855 0.85965457 ... 2.11046688 1.88142395 1.49324082],[3.01961221 3.09917023 3.12191261 ... 3.43822081 3.1340328  3.18856001],[0.43666708 0.28235323 0.19946803 ... 0.79329276 0.66698559 0.49705311],[1.22850293 0.95632855 0.85965457 ... 2.11046688 1.88142395 1.49324082],[0.98750837 0.96614956 0.9489659  ... 1.20900388 1.08600525 1.05303232],"[-2.46877093 -2.4153739  -2.37241474 ... -3.02250969 -2.71501314
 -2.6325808 ]",[0. 0. 0. ... 0. 0. 0.],0,0,227.0,136200.0,[2.2160113  1.92247811 1.80862047 ... 3.31947075 2.9674292  2.54627314],19100.0,2.0,1.0,25422.613826607,18159.00987614786,0,11810.5593322765,7263.603950459143,0.0,0.0,1.1949171765,0.8535122689285715,0,1.3578973015,0.3414049075714285,0.0,0.0,0.8606317314999999,0.6147369510714286,0,1.1050576985,0.24589478042857138,0.0,0.0,Mer bergvarme og solceller,Oppgradert bygningsmasse
